dlc,file,tag,status,lang_flag,en_sha,it_sha
Core,Core\DefInjected\BackstoryDef\Offworld_Nonspecific_Adult.xml,Geologist66.titleShortFemale,translated,,,03d28f17a70a
Core,Core\DefInjected\BackstoryDef\Offworld_Nonspecific_Adult.xml,HouseServant63.description,translated,,e6fa301608c7,4f1d897773bf
Core,Core\DefInjected\BackstoryDef\Offworld_Nonspecific_Adult.xml,HouseServant63.title,translated,,5fb00fe4bb96,265d1cdf57bc
Core,Core\DefInjected\BackstoryDef\Offworld_Nonspecific_Adult.xml,HouseServant63.titleFemale,translated,,,13e46267362d
Core,Core\DefInjected\BackstoryDef\Offworld_Nonspecific_Adult.xml,HouseServant63.titleShort,translated,,91d8f81576d6,3ac0df53e019
Core,Core\DefInjected\BackstoryDef\Offworld_Nonspecific_Adult.xml,HouseServant63.titleShortFemale,translated,,,5b81b6e109f7
Core,Core\DefInjected\BackstoryDef\Offworld_Nonspecific_Adult.xml,Housemate8.description,translated,,1407ba9db079,9e1ee93faed4
Core,Core\DefInjected\BackstoryDef\Offworld_Nonspecific_Adult.xml,Housemate8.title,translated,,eae8a4ec4e43,11612bac6c8f
Core,Core\DefInjected\BackstoryDef\Offworld_Nonspecific_Adult.xml,Housemate8.titleFemale,translated,,578d87ea7501,2339861fca1a
Core,Core\DefInjected\BackstoryDef\Offworld_Nonspecific_Adult.xml,Housemate8.titleShort,translated,,eae8a4ec4e43,11612bac6c8f
Core,Core\DefInjected\BackstoryDef\Offworld_Nonspecific_Adult.xml,Housemate8.titleShortFemale,translated,,578d87ea7501,2339861fca1a
Core,Core\DefInjected\BackstoryDef\Offworld_Nonspecific_Adult.xml,Hunter89.description,translated,,19f04270092c,aa8d18d2205b
Core,Core\DefInjected\BackstoryDef\Offworld_Nonspecific_Adult.xml,Hunter89.title,translated,,6e2f9e6111e7,dfa903892cfb
Core,Core\DefInjected\BackstoryDef\Offworld_Nonspecific_Adult.xml,Hunter89.titleFemale,translated,,,c244c2d09916
Core,Core\DefInjected\BackstoryDef\Offworld_Nonspecific_Adult.xml,Hunter89.titleShort,translated,,6e2f9e6111e7,dfa903892cfb
Core,Core\DefInjected\BackstoryDef\Offworld_Nonspecific_Adult.xml,Hunter89.titleShortFemale,translated,,,c244c2d09916
Core,Core\DefInjected\BackstoryDef\Offworld_Nonspecific_Adult.xml,Inventor6.description,translated,,35548a1e2c28,74a86d323081
Core,Core\DefInjected\BackstoryDef\Offworld_Nonspecific_Adult.xml,Inventor6.title,translated,,8468d586fc1b,2fbc07f383c1
Core,Core\DefInjected\BackstoryDef\Offworld_Nonspecific_Adult.xml,Inventor6.titleFemale,translated,,,0640f2933c50
Core,Core\DefInjected\BackstoryDef\Offworld_Nonspecific_Adult.xml,Inventor6.titleShort,translated,,8468d586fc1b,2fbc07f383c1
Core,Core\DefInjected\BackstoryDef\Offworld_Nonspecific_Adult.xml,Inventor6.titleShortFemale,translated,,,0640f2933c50
Core,Core\DefInjected\BackstoryDef\Offworld_Nonspecific_Adult.xml,Jailbird40.description,translated,,edbf13db570e,1ba6b236c79b
Core,Core\DefInjected\BackstoryDef\Offworld_Nonspecific_Adult.xml,Jailbird40.title,translated,,c53f90a1ea84,c601625f1227
Core,Core\DefInjected\BackstoryDef\Offworld_Nonspecific_Adult.xml,Jailbird40.titleFemale,translated,,,2535a5387808
Core,Core\DefInjected\BackstoryDef\Offworld_Nonspecific_Adult.xml,Jailbird40.titleShort,translated,,c53f90a1ea84,c601625f1227
Core,Core\DefInjected\BackstoryDef\Offworld_Nonspecific_Adult.xml,Jailbird40.titleShortFemale,translated,,,2535a5387808
Core,Core\DefInjected\BackstoryDef\Offworld_Nonspecific_Adult.xml,LivestockFarmer8.description,translated,,67f3fb70e6fc,38c555754be8
Core,Core\DefInjected\BackstoryDef\Offworld_Nonspecific_Adult.xml,LivestockFarmer8.title,translated,,a9468d8cb35c,321f7babdc49
Core,Core\DefInjected\BackstoryDef\Offworld_Nonspecific_Adult.xml,LivestockFarmer8.titleFemale,translated,,,4b9bcdd20e5f
Core,Core\DefInjected\BackstoryDef\Offworld_Nonspecific_Adult.xml,LivestockFarmer8.titleShort,translated,,43cf2e256880,8672d2f256e1
Core,Core\DefInjected\BackstoryDef\Offworld_Nonspecific_Adult.xml,LivestockFarmer8.titleShortFemale,translated,,,ab4b2fe49f82
Core,Core\DefInjected\BackstoryDef\Offworld_Nonspecific_Adult.xml,Logger95.description,translated,,d87c15a3242b,f828aa3d4b80
Core,Core\DefInjected\BackstoryDef\Offworld_Nonspecific_Adult.xml,Logger95.title,translated,,16cc54fff246,d455464d817a
Core,Core\DefInjected\BackstoryDef\Offworld_Nonspecific_Adult.xml,Logger95.titleShort,translated,,16cc54fff246,d455464d817a
Core,Core\DefInjected\BackstoryDef\Offworld_Nonspecific_Adult.xml,LowWageWorker7.description,translated,,15b76e54c7b7,dd88d9da1e9a
Core,Core\DefInjected\BackstoryDef\Offworld_Nonspecific_Adult.xml,LowWageWorker7.title,translated,,5c733c8fffe4,6abbbfdd30df
Core,Core\DefInjected\BackstoryDef\Offworld_Nonspecific_Adult.xml,LowWageWorker7.titleFemale,translated,,,0f701c87d824
Core,Core\DefInjected\BackstoryDef\Offworld_Nonspecific_Adult.xml,LowWageWorker7.titleShort,translated,,20ff3fd8b4ab,8565f5dd91b4
Core,Core\DefInjected\BackstoryDef\Offworld_Nonspecific_Adult.xml,MachineCollector55.description,translated,,e8906830995c,7eb801a189a6
Core,Core\DefInjected\BackstoryDef\Offworld_Nonspecific_Adult.xml,MachineCollector55.title,translated,,3b1278a8f65a,4980479e91b6
Core,Core\DefInjected\BackstoryDef\Offworld_Nonspecific_Adult.xml,MachineCollector55.titleShort,translated,,e9b14f010c91,338180e86a34
Core,Core\DefInjected\BackstoryDef\Offworld_Nonspecific_Adult.xml,Mathematician6.description,translated,,a15c88ecceda,5b599461fc5c
Core,Core\DefInjected\BackstoryDef\Offworld_Nonspecific_Adult.xml,Mathematician6.title,translated,,85da3407b813,3e42b27cb7eb
Core,Core\DefInjected\BackstoryDef\Offworld_Nonspecific_Adult.xml,Mathematician6.titleFemale,translated,,,d7bfc1da0477
Core,Core\DefInjected\BackstoryDef\Offworld_Nonspecific_Adult.xml,Mathematician6.titleShort,translated,,a3cb18e042f1,be43fa04a1fd
Core,Core\DefInjected\BackstoryDef\Offworld_Nonspecific_Adult.xml,Mathematician6.titleShortFemale,translated,,,39e065542b47
Core,Core\DefInjected\BackstoryDef\Offworld_Nonspecific_Adult.xml,Model99.description,translated,,11badf3c64af,9ded9b1323e9
Core,Core\DefInjected\BackstoryDef\Offworld_Nonspecific_Adult.xml,Model99.title,translated,,1d06a0d76f00,6bec3945e2c5
Core,Core\DefInjected\BackstoryDef\Offworld_Nonspecific_Adult.xml,Model99.titleFemale,translated,,,c959836b1a4f
Core,Core\DefInjected\BackstoryDef\Offworld_Nonspecific_Adult.xml,Model99.titleShort,translated,,1d06a0d76f00,6bec3945e2c5
Core,Core\DefInjected\BackstoryDef\Offworld_Nonspecific_Adult.xml,Model99.titleShortFemale,translated,,,c959836b1a4f
Core,Core\DefInjected\BackstoryDef\Offworld_Nonspecific_Adult.xml,Nurse61.description,translated,,956e32c28f79,0bcaf2e6b9db
Core,Core\DefInjected\BackstoryDef\Offworld_Nonspecific_Adult.xml,Nurse61.title,translated,,285f9a003f67,963b0e9ddc6b
Core,Core\DefInjected\BackstoryDef\Offworld_Nonspecific_Adult.xml,Nurse61.titleFemale,translated,,,32a8a4b8ce5b
Core,Core\DefInjected\BackstoryDef\Offworld_Nonspecific_Adult.xml,Nurse61.titleShort,translated,,285f9a003f67,963b0e9ddc6b
Core,Core\DefInjected\BackstoryDef\Offworld_Nonspecific_Adult.xml,Nurse61.titleShortFemale,translated,,,32a8a4b8ce5b
Core,Core\DefInjected\BackstoryDef\Offworld_Nonspecific_Adult.xml,Paramedic45.description,translated,,0f14e7de74ff,3dcd2ffc6df8
Core,Core\DefInjected\BackstoryDef\Offworld_Nonspecific_Adult.xml,Paramedic45.title,translated,,816dfdc2a344,e612f9ba1e81
Core,Core\DefInjected\BackstoryDef\Offworld_Nonspecific_Adult.xml,Paramedic45.titleShort,translated,,816dfdc2a344,e612f9ba1e81
Core,Core\DefInjected\BackstoryDef\Offworld_Nonspecific_Adult.xml,Policeman45.description,translated,,ac252f58f28a,59d3b751a20f
Core,Core\DefInjected\BackstoryDef\Offworld_Nonspecific_Adult.xml,Policeman45.title,translated,,172ce8baac05,c801d2db07b7
Core,Core\DefInjected\BackstoryDef\Offworld_Nonspecific_Adult.xml,Policeman45.titleFemale,translated,,0df8ff305230,05c6183317a5
Core,Core\DefInjected\BackstoryDef\Offworld_Nonspecific_Adult.xml,Policeman45.titleShort,translated,,172ce8baac05,c801d2db07b7
Core,Core\DefInjected\BackstoryDef\Offworld_Nonspecific_Adult.xml,Policeman45.titleShortFemale,translated,,0df8ff305230,05c6183317a5
Core,Core\DefInjected\BackstoryDef\Offworld_Nonspecific_Adult.xml,QuarryWorker29.description,translated,,51f9a09c0710,79da46186c12
Core,Core\DefInjected\BackstoryDef\Offworld_Nonspecific_Adult.xml,QuarryWorker29.title,translated,,ac6ecc9f5bd3,b48262f91f2b
Core,Core\DefInjected\BackstoryDef\Offworld_Nonspecific_Adult.xml,QuarryWorker29.titleFemale,translated,,,49bfb3919524
Core,Core\DefInjected\BackstoryDef\Offworld_Nonspecific_Adult.xml,QuarryWorker29.titleShort,translated,,ac6ecc9f5bd3,b48262f91f2b
Core,Core\DefInjected\BackstoryDef\Offworld_Nonspecific_Adult.xml,QuarryWorker29.titleShortFemale,translated,,,49bfb3919524
Core,Core\DefInjected\BackstoryDef\Offworld_Nonspecific_Adult.xml,Rancher43.description,translated,,ce391a066be1,37d5992c7610
Core,Core\DefInjected\BackstoryDef\Offworld_Nonspecific_Adult.xml,Rancher43.title,translated,,cb4fa9655f4c,30df08588a50
Core,Core\DefInjected\BackstoryDef\Offworld_Nonspecific_Adult.xml,Rancher43.titleFemale,translated,,,db24f354e7d2
Core,Core\DefInjected\BackstoryDef\Offworld_Nonspecific_Adult.xml,Rancher43.titleShort,translated,,cb4fa9655f4c,30df08588a50
Core,Core\DefInjected\BackstoryDef\Offworld_Nonspecific_Adult.xml,Rancher43.titleShortFemale,translated,,,db24f354e7d2
Core,Core\DefInjected\BackstoryDef\Offworld_Nonspecific_Adult.xml,Ranger96.description,translated,,dc2e6af5c4d5,1eb2da13f8ae
Core,Core\DefInjected\BackstoryDef\Offworld_Nonspecific_Adult.xml,Ranger96.title,keep,,e8126c64c348,e8126c64c348
Core,Core\DefInjected\BackstoryDef\Offworld_Nonspecific_Adult.xml,Ranger96.titleShort,keep,,e8126c64c348,e8126c64c348
Core,Core\DefInjected\BackstoryDef\Offworld_Nonspecific_Adult.xml,Recruiter14.description,translated,,df385d5bf2ee,c577cf817bfb
Core,Core\DefInjected\BackstoryDef\Offworld_Nonspecific_Adult.xml,Recruiter14.title,translated,,93d225ea49c7,ba17ee37e87f
Core,Core\DefInjected\BackstoryDef\Offworld_Nonspecific_Adult.xml,Recruiter14.titleShort,translated,,93d225ea49c7,ba17ee37e87f
Core,Core\DefInjected\BackstoryDef\Offworld_Nonspecific_Adult.xml,Slaughterer58.description,translated,,5d6b1c2d49b2,778fb1253464
Core,Core\DefInjected\BackstoryDef\Offworld_Nonspecific_Adult.xml,Slaughterer58.title,translated,,9b72e357087c,b64ab838afde
Core,Core\DefInjected\BackstoryDef\Offworld_Nonspecific_Adult.xml,Slaughterer58.titleFemale,translated,,,e715107b7325
Core,Core\DefInjected\BackstoryDef\Offworld_Nonspecific_Adult.xml,Slaughterer58.titleShort,translated,,9b72e357087c,b64ab838afde
Core,Core\DefInjected\BackstoryDef\Offworld_Nonspecific_Adult.xml,Slaughterer58.titleShortFemale,translated,,,e715107b7325
Core,Core\DefInjected\BackstoryDef\Offworld_Nonspecific_Adult.xml,Teacher20.description,translated,,733653f18d18,ebd080823f71
Core,Core\DefInjected\BackstoryDef\Offworld_Nonspecific_Adult.xml,Teacher20.title,translated,,4a82cb6db537,0b93df7691d4
Core,Core\DefInjected\BackstoryDef\Offworld_Nonspecific_Adult.xml,Teacher20.titleShort,translated,,4a82cb6db537,0b93df7691d4
Core,Core\DefInjected\BackstoryDef\Offworld_Nonspecific_Adult.xml,Torturer37.description,translated,,c2ba97f085b0,d64f476b5a58
Core,Core\DefInjected\BackstoryDef\Offworld_Nonspecific_Adult.xml,Torturer37.title,translated,,e69d96e74692,6ca5976b3ef5
Core,Core\DefInjected\BackstoryDef\Offworld_Nonspecific_Adult.xml,Torturer37.titleFemale,translated,,,3b2a108899d0
Core,Core\DefInjected\BackstoryDef\Offworld_Nonspecific_Adult.xml,Torturer37.titleShort,translated,,e69d96e74692,6ca5976b3ef5
Core,Core\DefInjected\BackstoryDef\Offworld_Nonspecific_Adult.xml,Torturer37.titleShortFemale,translated,,,3b2a108899d0
Core,Core\DefInjected\BackstoryDef\Offworld_Nonspecific_Adult.xml,Veterinarian99.description,translated,,5a7aa16b672c,1030a0f06d44
Core,Core\DefInjected\BackstoryDef\Offworld_Nonspecific_Adult.xml,Veterinarian99.title,translated,,279f8316e0b1,cd55a1d5e505
Core,Core\DefInjected\BackstoryDef\Offworld_Nonspecific_Adult.xml,Veterinarian99.titleFemale,translated,,,b7f4a7248d3f
Core,Core\DefInjected\BackstoryDef\Offworld_Nonspecific_Adult.xml,Veterinarian99.titleShort,translated,,cd57239bd6ed,cd55a1d5e505
Core,Core\DefInjected\BackstoryDef\Offworld_Nonspecific_Adult.xml,Veterinarian99.titleShortFemale,translated,,,b7f4a7248d3f
Core,Core\DefInjected\BackstoryDef\Offworld_Nonspecific_Child.xml,ChildSpy47.description,translated,,5459d5127781,2b76275470e7
Core,Core\DefInjected\BackstoryDef\Offworld_Nonspecific_Child.xml,ChildSpy47.title,translated,,082691a8e81d,16c082dddd4c
Core,Core\DefInjected\BackstoryDef\Offworld_Nonspecific_Child.xml,ChildSpy47.titleFemale,translated,,,7f6ae9f968da
Core,Core\DefInjected\BackstoryDef\Offworld_Nonspecific_Child.xml,ChildSpy47.titleShort,translated,,3e6a71744765,9dc0f7a0ad89
Core,Core\DefInjected\BackstoryDef\Offworld_Nonspecific_Child.xml,ChildStar74.description,translated,,14a3a495436e,61ef6f4603b7
Core,Core\DefInjected\BackstoryDef\Offworld_Nonspecific_Child.xml,ChildStar74.title,translated,,cca854f4cd10,afff0dbe2e01
Core,Core\DefInjected\BackstoryDef\Offworld_Nonspecific_Child.xml,ChildStar74.titleShort,keep,,4e3e01b9af84,4e3e01b9af84
Core,Core\DefInjected\BackstoryDef\Offworld_Nonspecific_Child.xml,ComaChild93.description,translated,,a72a1f9aa3f2,05c1fc6d9258
Core,Core\DefInjected\BackstoryDef\Offworld_Nonspecific_Child.xml,ComaChild93.title,translated,,df2e17b0beb3,8b365b4e1c9f
Core,Core\DefInjected\BackstoryDef\Offworld_Nonspecific_Child.xml,ComaChild93.titleFemale,translated,,,f1c781a82d7c
Core,Core\DefInjected\BackstoryDef\Offworld_Nonspecific_Child.xml,ComaChild93.titleShort,translated,,df2e17b0beb3,8b365b4e1c9f
Core,Core\DefInjected\BackstoryDef\Offworld_Nonspecific_Child.xml,ComaChild93.titleShortFemale,translated,,,f1c781a82d7c
Core,Core\DefInjected\BackstoryDef\Offworld_Nonspecific_Child.xml,CultChild3.description,translated,,a11b4c6174a5,39eb77aab34b
Core,Core\DefInjected\BackstoryDef\Offworld_Nonspecific_Child.xml,CultChild3.title,translated,,1aab3e39d7bf,172158dfc3f7
Core,Core\DefInjected\BackstoryDef\Offworld_Nonspecific_Child.xml,CultChild3.titleFemale,translated,,,0bf31cb373e8
Core,Core\DefInjected\BackstoryDef\Offworld_Nonspecific_Child.xml,CultChild3.titleShort,translated,,1cc4e67dae08,23740a2cf589
Core,Core\DefInjected\BackstoryDef\Offworld_Nonspecific_Child.xml,FrightenedChild43.description,translated,,d969dfa8bcf3,823e5da030a2
Core,Core\DefInjected\BackstoryDef\Offworld_Nonspecific_Child.xml,FrightenedChild43.title,translated,,4da45e053990,4348cded2433
Core,Core\DefInjected\BackstoryDef\Offworld_Nonspecific_Child.xml,FrightenedChild43.titleFemale,translated,,,ec40a33431ce
Core,Core\DefInjected\BackstoryDef\Offworld_Nonspecific_Child.xml,FrightenedChild43.titleShort,translated,,34305c61a64c,afca9f98e925
Core,Core\DefInjected\BackstoryDef\Offworld_Nonspecific_Child.xml,FrightenedChild43.titleShortFemale,translated,,,b71933f0452d
Core,Core\DefInjected\BackstoryDef\Offworld_Nonspecific_Child.xml,MedicalAssistant12.description,translated,,2e0cc441c739,ff1c2921c6c0
Core,Core\DefInjected\BackstoryDef\Offworld_Nonspecific_Child.xml,MedicalAssistant12.title,translated,,954c52e6fe32,7f32d8e680be
Core,Core\DefInjected\BackstoryDef\Offworld_Nonspecific_Child.xml,MedicalAssistant12.titleShort,translated,,42b43d90148a,c83be042605c
Core,Core\DefInjected\BackstoryDef\Offworld_Nonspecific_Child.xml,MusicalKid86.description,translated,,47566cc0651e,53394f3c1f00
Core,Core\DefInjected\BackstoryDef\Offworld_Nonspecific_Child.xml,MusicalKid86.title,translated,,34b4a0ea2d3d,8b7cf001e46e
Core,Core\DefInjected\BackstoryDef\Offworld_Nonspecific_Child.xml,MusicalKid86.titleFemale,translated,,,05f56eed50e6
Core,Core\DefInjected\BackstoryDef\Offworld_Nonspecific_Child.xml,MusicalKid86.titleShort,translated,,2e417fcbfb17,9cbb3e57024c
Core,Core\DefInjected\BackstoryDef\Offworld_Nonspecific_Child.xml,Mute34.description,translated,,ac50e25fea67,d83ea12e4026
Core,Core\DefInjected\BackstoryDef\Offworld_Nonspecific_Child.xml,Mute34.title,translated,,c38ad78f4410,3b464a4c7c12
Core,Core\DefInjected\BackstoryDef\Offworld_Nonspecific_Child.xml,Mute34.titleFemale,translated,,,8a161c400979
Core,Core\DefInjected\BackstoryDef\Offworld_Nonspecific_Child.xml,Mute34.titleShort,translated,,c38ad78f4410,3b464a4c7c12
Core,Core\DefInjected\BackstoryDef\Offworld_Nonspecific_Child.xml,Mute34.titleShortFemale,translated,,,8a161c400979
Core,Core\DefInjected\BackstoryDef\Offworld_Nonspecific_Child.xml,OrganFarm67.description,translated,,450ffecc0f6b,5bca465da914
Core,Core\DefInjected\BackstoryDef\Offworld_Nonspecific_Child.xml,OrganFarm67.title,translated,,cff01cd786bb,a5f25027b42a
Core,Core\DefInjected\BackstoryDef\Offworld_Nonspecific_Child.xml,OrganFarm67.titleShort,translated,,cff01cd786bb,a5f25027b42a
Core,Core\DefInjected\BackstoryDef\Offworld_Nonspecific_Child.xml,Pyromaniac18.description,translated,,30876ca5f1fb,6daabebfc017
Core,Core\DefInjected\BackstoryDef\Offworld_Nonspecific_Child.xml,Pyromaniac18.title,translated,,6869e7a1972b,8752c98837e7
Core,Core\DefInjected\BackstoryDef\Offworld_Nonspecific_Child.xml,Pyromaniac18.titleShort,translated,,2a736b8eb64c,8752c98837e7
Core,Core\DefInjected\BackstoryDef\Offworld_Nonspecific_Child.xml,ShopKid36.description,translated,,6f80716c8e34,ca0bf9c2e6c6
Core,Core\DefInjected\BackstoryDef\Offworld_Nonspecific_Child.xml,ShopKid36.title,translated,,e6260c4d2ea5,5f48b4118d55
Core,Core\DefInjected\BackstoryDef\Offworld_Nonspecific_Child.xml,ShopKid36.titleShort,translated,,f0312c2671b7,5f48b4118d55
Core,Core\DefInjected\BackstoryDef\Offworld_Nonspecific_Child.xml,SicklyChild55.description,translated,,a025ca41f9e8,c488b0e74b66
Core,Core\DefInjected\BackstoryDef\Offworld_Nonspecific_Child.xml,SicklyChild55.title,translated,,0da01517eefd,b177b5f81295
Core,Core\DefInjected\BackstoryDef\Offworld_Nonspecific_Child.xml,SicklyChild55.titleFemale,translated,,,9ee9f25452df
Core,Core\DefInjected\BackstoryDef\Offworld_Nonspecific_Child.xml,SicklyChild55.titleShort,translated,,b1b0b8de8a62,ad829b10941b
Core,Core\DefInjected\BackstoryDef\Offworld_Nonspecific_Child.xml,StoryWriter67.description,translated,,b9686122b039,6aa318612dbb
Core,Core\DefInjected\BackstoryDef\Offworld_Nonspecific_Child.xml,StoryWriter67.title,translated,,fe5361ac38e7,67b28bf1a666
Core,Core\DefInjected\BackstoryDef\Offworld_Nonspecific_Child.xml,StoryWriter67.titleFemale,translated,,,a988da1a96ba
Core,Core\DefInjected\BackstoryDef\Offworld_Nonspecific_Child.xml,StoryWriter67.titleShort,translated,,fe28f10d2c6d,9466b177375a
Core,Core\DefInjected\BackstoryDef\Offworld_Nonspecific_Child.xml,StoryWriter67.titleShortFemale,translated,,,bfc493fe3a37
Core,Core\DefInjected\BackstoryDef\Offworld_Nonspecific_Child.xml,VatgrownSoldier8.description,translated,,6af971f55e0b,e0868cd499fa
Core,Core\DefInjected\BackstoryDef\Offworld_Nonspecific_Child.xml,VatgrownSoldier8.title,translated,,b1ebd028f692,04f51a761ac5
Core,Core\DefInjected\BackstoryDef\Offworld_Nonspecific_Child.xml,VatgrownSoldier8.titleShort,translated,,101833b31e19,57ad8e738e38
Core,Core\DefInjected\BackstoryDef\Offworld_Nonspecific_Child.xml,WarRefugee51.description,translated,,f31db2f51b73,4790d496b159
Core,Core\DefInjected\BackstoryDef\Offworld_Nonspecific_Child.xml,WarRefugee51.title,translated,,dee065d80e30,6c76fdfec7ce
Core,Core\DefInjected\BackstoryDef\Offworld_Nonspecific_Child.xml,WarRefugee51.titleFemale,translated,,,6e030f99ba75
Core,Core\DefInjected\BackstoryDef\Offworld_Nonspecific_Child.xml,WarRefugee51.titleShort,translated,,250d8c26ae4a,3066fab53441
Core,Core\DefInjected\BackstoryDef\Offworld_Nonspecific_Child.xml,WarRefugee51.titleShortFemale,translated,,,a5dd3e9be009
Core,Core\DefInjected\BackstoryDef\Offworld_Specific_Adult.xml,Castaway57.description,translated,,30c74ef0aa9d,5938f47b9b57
Core,Core\DefInjected\BackstoryDef\Offworld_Specific_Adult.xml,Castaway57.title,translated,,3e10ed09ded3,e7b7df5690be
Core,Core\DefInjected\BackstoryDef\Offworld_Specific_Adult.xml,Castaway57.titleFemale,translated,,,ed5de209b3d4
Core,Core\DefInjected\BackstoryDef\Offworld_Specific_Adult.xml,Castaway57.titleShort,translated,,3e10ed09ded3,e7b7df5690be
Core,Core\DefInjected\BackstoryDef\Offworld_Specific_Adult.xml,Castaway57.titleShortFemale,translated,,,ed5de209b3d4
Core,Core\DefInjected\BackstoryDef\Offworld_Specific_Adult.xml,CaveworldIlluminator95.description,translated,,248be2ca2773,f73b4d809224
